app_id,customer_id,app_dt,snapshot_month,bureau_score,utilization_ratio,credit_usage_ratio,payment_income_ratio,balance_to_limit,monthly_spend,segment,region,employment_type,delinquent_last_6m,open_trades,channel_code,promo_flag,noise_feature,target
A002846387,28,2023-10-01,2023-10,670.0,0.89,0.783,0.217,0.81,1481.17,SME,West,Self-Employed,0,4,Online,0,0.9113,0
A029646388,296,2023-10-01,2023-10,632.0,0.269,0.244,0.258,0.248,1583.79,SME,South,Salaried,0,5,Online,1,0.0584,1
A025946389,259,2023-10-01,2023-10,661.0,0.472,0.41,0.244,0.427,1428.61,Retail,East,Salaried,0,4,Online,0,0.4682,0
A031746390,317,2023-10-01,2023-10,654.0,0.29,0.274,0.21,0.276,1398.32,Retail,North,Salaried,0,7,Online,1,0.2888,0
A053546391,535,2023-10-01,2023-10,682.0,0.372,0.344,0.218,0.349,1564.45,Corporate,North,Salaried,0,5,Partner,1,0.6131,0
A014146392,141,2023-10-01,2023-10,652.0,0.65,0.552,0.196,0.624,1835.13,Retail,South,Salaried,0,2,Online,0,0.0579,0
A019746393,197,2023-10-01,2023-10,628.0,0.364,0.336,0.211,0.334,1734.32,Retail,North,Salaried,0,6,Online,1,0.1399,0
A029446394,294,2023-10-01,2023-10,662.0,0.253,0.225,0.258,0.24,1224.39,Retail,North,Self-Employed,0,7,Online,0,0.2722,0
A059246395,592,2023-10-01,2023-10,652.0,0.582,0.533,0.298,0.561,1829.78,Corporate,South,Salaried,0,3,Partner,1,0.5875,1
A054546396,545,2023-10-01,2023-10,601.0,0.543,0.494,0.245,0.507,1706.22,Retail,North,Contract,0,5,Online,0,0.605,0
A002346397,23,2023-10-01,2023-10,621.0,0.495,0.461,0.268,0.454,1299.3,Retail,North,Contract,0,6,Partner,1,0.8216,1
A010846398,108,2023-10-01,2023-10,667.0,0.08,0.068,0.312,0.097,1272.16,Retail,West,Salaried,0,4,Online,0,0.91,0
A004346399,43,2023-10-01,2023-10,601.0,0.429,0.4,0.247,0.399,1949.32,Retail,North,Contract,0,5,Online,0,0.941,0
A029946400,299,2023-10-01,2023-10,652.0,0.905,0.802,0.18,0.876,1625.52,Retail,North,Salaried,0,7,Online,0,0.3335,0
A014346401,143,2023-10-01,2023-10,649.0,0.357,0.35,0.241,0.323,1493.34,Retail,East,Salaried,0,6,Partner,0,0.555,0
A042546402,425,2023-10-01,2023-10,583.0,0.254,0.264,0.183,0.212,862.04,Corporate,East,Self-Employed,0,2,Partner,0,0.5547,1
A035446403,354,2023-10-01,2023-10,631.0,0.801,0.734,0.313,0.772,1857.21,Retail,East,Self-Employed,0,3,Online,1,0.2679,1
A041846404,418,2023-10-01,2023-10,640.0,0.861,0.748,0.254,0.833,1731.06,Retail,North,Self-Employed,0,7,Online,0,0.2229,0
A027746405,277,2023-10-01,2023-10,662.0,0.201,0.149,0.281,0.216,1085.5,SME,North,Contract,0,5,Online,1,0.7321,0
A050646406,506,2023-10-01,2023-10,646.0,0.561,0.507,0.265,0.518,1699.83,Corporate,North,Salaried,0,0,Branch,0,0.0884,0
A026146407,261,2023-10-01,2023-10,664.0,0.831,0.724,0.245,0.8,1770.37,Retail,North,Salaried,0,4,Online,0,0.6846,0
A039046408,390,2023-10-01,2023-10,609.0,0.695,0.593,0.261,0.635,1642.8,Corporate,North,Salaried,0,6,Online,1,0.9365,1
A055946409,559,2023-10-01,2023-10,628.0,0.409,0.37,0.206,0.412,1555.96,Retail,South,Self-Employed,0,3,Branch,0,0.2061,0
A009646410,96,2023-10-01,2023-10,676.0,0.664,0.602,0.364,0.603,1849.54,SME,East,Salaried,1,5,Online,1,0.6404,1
A039346411,393,2023-10-01,2023-10,615.0,0.584,0.498,0.253,0.549,1333.63,Retail,North,Salaried,0,4,Online,1,0.9552,1
A006246412,62,2023-10-01,2023-10,630.0,0.667,0.552,0.302,0.654,1768.39,Retail,North,Contract,0,2,Online,0,0.115,0
A014046413,140,2023-10-01,2023-10,670.0,0.763,0.684,0.281,0.723,1528.0,SME,West,Salaried,0,5,Online,1,0.0805,0
A031646414,316,2023-10-01,2023-10,597.0,0.336,0.287,0.199,0.311,1441.35,Retail,South,Contract,0,1,Branch,0,0.6601,1
A004146415,41,2023-10-01,2023-10,670.0,0.522,0.457,0.217,0.472,1416.36,Retail,East,Contract,1,7,Online,1,0.4392,0
A039046416,390,2023-10-01,2023-10,611.0,0.682,0.598,0.222,0.642,1690.99,Corporate,North,Salaried,0,5,Online,0,0.191,1
A018946417,189,2023-10-01,2023-10,628.0,0.67,0.611,0.222,0.625,1776.26,Corporate,South,Self-Employed,1,5,Online,0,0.3051,1
A021246418,212,2023-10-01,2023-10,635.0,0.351,0.321,0.205,0.309,1454.4,Retail,North,Salaried,0,4,Online,1,0.4044,0
A041846419,418,2023-10-01,2023-10,638.0,0.63,0.559,0.155,0.619,1712.82,Retail,North,Self-Employed,0,3,Branch,1,0.3713,0
A037646420,376,2023-10-01,2023-10,690.0,0.192,0.183,0.328,0.209,1089.0,Retail,West,Self-Employed,0,4,Partner,1,0.8165,0
A012746421,127,2023-10-01,2023-10,632.0,0.715,0.65,0.283,0.691,1789.21,Retail,South,Self-Employed,0,5,Branch,0,0.6189,0
A051446422,514,2023-10-01,2023-10,619.0,0.339,0.278,0.325,0.319,1370.11,SME,South,Contract,0,1,Online,1,0.4863,1
A028746423,287,2023-10-01,2023-10,678.0,0.452,0.383,0.283,0.418,1483.02,Corporate,East,Salaried,0,6,Online,0,0.1117,0
A038346424,383,2023-10-01,2023-10,626.0,0.245,0.197,0.289,0.235,1909.38,Retail,East,Self-Employed,0,5,Partner,0,0.6144,0
A040846425,408,2023-10-01,2023-10,656.0,0.732,0.645,0.292,0.685,1945.08,Retail,South,Self-Employed,1,5,Branch,1,0.443,1
A027146426,271,2023-10-01,2023-10,629.0,0.654,0.592,0.266,0.649,2055.55,Retail,South,Salaried,0,6,Online,0,0.4444,0
A035546427,355,2023-10-01,2023-10,678.0,0.359,0.332,0.229,0.351,933.52,SME,South,Self-Employed,0,7,Online,0,0.9468,0
A035746428,357,2023-10-01,2023-10,638.0,0.412,0.391,0.316,0.379,1386.71,SME,West,Salaried,0,1,Partner,0,0.0034,0
A026846429,268,2023-10-01,2023-10,623.0,0.413,0.362,0.234,0.416,1408.34,Retail,East,Salaried,0,5,Partner,0,0.3619,0
A009046430,90,2023-10-01,2023-10,696.0,0.367,0.347,0.226,0.298,1631.91,Retail,South,Salaried,0,7,Online,0,0.2826,0
A001246431,12,2023-10-01,2023-10,627.0,0.782,0.688,0.303,0.757,1504.59,SME,North,Salaried,0,3,Online,0,0.5164,0
A027046432,270,2023-10-01,2023-10,641.0,0.629,0.544,0.203,0.606,1913.85,Retail,East,Salaried,0,5,Partner,0,0.9379,0
A005846433,58,2023-10-01,2023-10,690.0,0.348,0.301,0.269,0.341,1438.18,Retail,South,Salaried,0,6,Partner,0,0.7599,0
A056946434,569,2023-10-01,2023-10,668.0,0.582,0.535,0.191,0.556,1813.48,Retail,North,Salaried,0,6,Online,0,0.4177,0
A009446435,94,2023-10-01,2023-10,693.0,0.495,0.424,0.282,0.478,1699.24,SME,East,Salaried,0,3,Online,0,0.2649,0
A022846436,228,2023-10-01,2023-10,665.0,0.297,0.279,0.228,0.285,1697.64,Retail,South,Salaried,0,5,Branch,0,0.7536,0
A038346437,383,2023-10-01,2023-10,626.0,0.732,0.644,0.262,0.69,1546.5,Retail,East,Self-Employed,0,5,Online,0,0.5935,0
A048346438,483,2023-10-01,2023-10,646.0,0.524,0.503,0.169,0.482,1336.87,Retail,South,Salaried,0,3,Partner,0,0.1724,0
A012946439,129,2023-10-01,2023-10,635.0,0.697,0.615,0.2,0.668,1990.58,Retail,East,Self-Employed,0,7,Online,1,0.0647,0
A005446440,54,2023-10-01,2023-10,656.0,0.662,0.597,0.333,0.656,1741.62,SME,West,Salaried,0,4,Online,0,0.4562,0
A040046441,400,2023-10-01,2023-10,620.0,0.688,0.609,0.246,0.66,1660.38,Corporate,North,Self-Employed,0,6,Online,1,0.3391,1
A022446442,224,2023-10-01,2023-10,618.0,0.466,0.425,0.22,0.421,1330.7,Retail,North,Salaried,0,2,Online,1,0.7763,0
A024946443,249,2023-10-01,2023-10,684.0,0.475,0.416,0.233,0.448,1737.72,SME,South,Salaried,0,3,Partner,0,0.6839,0
A017446444,174,2023-10-01,2023-10,564.0,0.36,0.316,0.239,0.326,1549.02,Retail,East,Self-Employed,0,4,Branch,0,0.3901,1
A020346445,203,2023-10-01,2023-10,656.0,0.364,0.356,0.344,0.346,1775.12,SME,South,Self-Employed,0,3,Branch,0,0.9895,0
A029346446,293,2023-10-01,2023-10,658.0,0.34,0.284,0.261,0.313,1415.82,SME,East,Contract,0,6,Online,0,0.2039,0
A026746447,267,2023-10-01,2023-10,683.0,0.821,0.76,0.256,0.794,2125.24,SME,South,Salaried,1,6,Online,0,0.155,0
A031646448,316,2023-10-01,2023-10,591.0,0.552,0.5,0.282,0.532,1535.91,Retail,South,Contract,0,5,Online,1,0.5805,1
A049046449,490,2023-10-01,2023-10,680.0,0.737,0.656,0.21,0.691,2075.31,Retail,North,Contract,0,4,Online,0,0.1523,0
A031446450,314,2023-10-01,2023-10,616.0,0.542,0.46,0.281,0.52,1405.23,Corporate,West,Self-Employed,0,4,Partner,1,0.5966,1
A034646451,346,2023-10-01,2023-10,631.0,0.719,0.651,0.286,0.69,1934.41,Retail,West,Self-Employed,0,8,Online,1,0.2824,1
A054846452,548,2023-10-01,2023-10,652.0,0.889,0.794,0.28,0.833,2002.8,Retail,West,Salaried,0,5,Online,0,0.66,0
A029146453,291,2023-10-01,2023-10,677.0,0.819,0.756,0.259,0.755,1896.85,Retail,East,Salaried,0,5,Online,0,0.8297,0
A001646454,16,2023-10-01,2023-10,668.0,0.582,0.547,0.245,0.577,1733.6,Retail,West,Contract,0,3,Online,0,0.1614,0
A038246455,382,2023-10-01,2023-10,589.0,0.826,0.705,0.26,0.812,1698.04,Retail,East,Self-Employed,0,5,Online,0,0.4453,1
A007546456,75,2023-10-01,2023-10,614.0,0.525,0.498,0.266,0.5,1734.58,SME,North,Salaried,1,6,Partner,1,0.8917,1
A003446457,34,2023-10-01,2023-10,641.0,0.589,0.497,0.294,0.575,1669.35,SME,South,Self-Employed,0,8,Online,0,0.2821,0
A045946458,459,2023-10-01,2023-10,634.0,0.69,0.631,0.29,0.642,2019.92,SME,West,Salaried,0,6,Branch,0,0.2506,0
A000646459,6,2023-10-01,2023-10,679.0,0.674,0.614,0.255,0.634,2052.36,Corporate,West,Self-Employed,1,6,Online,0,0.2,0
A035746460,357,2023-10-01,2023-10,645.0,0.693,0.613,0.308,0.676,1956.41,SME,West,Salaried,0,3,Branch,0,0.1193,0
A007746461,77,2023-10-01,2023-10,643.0,0.223,0.183,0.184,0.19,1506.83,Retail,East,Contract,0,8,Online,0,0.182,0
A049246462,492,2023-10-01,2023-10,619.0,0.454,0.422,0.292,0.413,1276.69,Retail,East,Salaried,0,3,Online,1,0.4067,0
A044346463,443,2023-10-01,2023-10,686.0,0.524,0.447,0.229,0.482,1770.09,Retail,East,Contract,0,6,Partner,0,0.5926,0
A049646464,496,2023-10-01,2023-10,653.0,0.515,0.488,0.244,0.501,1953.6,Retail,West,Contract,0,3,Online,0,0.863,0
A016146465,161,2023-10-01,2023-10,699.0,0.599,0.568,0.232,0.588,2300.8,Retail,East,Contract,0,4,Online,0,0.2472,0
A041346466,413,2023-10-01,2023-10,724.0,0.464,0.394,0.253,0.436,1475.91,Retail,North,Salaried,0,5,Online,0,0.3086,0
A006246467,62,2023-10-01,2023-10,632.0,0.365,0.29,0.21,0.35,1470.11,Retail,North,Contract,0,4,Online,1,0.2832,0
A055046468,550,2023-10-01,2023-10,639.0,0.711,0.658,0.252,0.684,2112.0,Retail,North,Self-Employed,1,4,Partner,1,0.5563,1
A056546469,565,2023-10-01,2023-10,631.0,0.698,0.651,0.199,0.693,1519.98,Retail,West,Salaried,0,5,Online,1,0.4527,0
A036046470,360,2023-10-01,2023-10,647.0,0.717,0.635,0.275,0.683,2206.72,Retail,North,Self-Employed,0,1,Online,0,0.0423,0
A047346471,473,2023-10-01,2023-10,734.0,0.355,0.337,0.24,0.34,1236.14,SME,North,Contract,0,7,Online,0,0.3839,0
A050346472,503,2023-10-01,2023-10,599.0,0.789,0.707,0.25,0.764,1588.01,Retail,South,Salaried,0,4,Partner,0,0.0351,1
A023546473,235,2023-10-01,2023-10,629.0,0.328,0.306,0.3,0.321,1419.78,SME,North,Salaried,0,4,Online,0,0.6061,0
A050046474,500,2023-10-01,2023-10,649.0,0.578,0.508,0.261,0.555,2059.13,SME,West,Salaried,0,6,Branch,1,0.1624,0
A001746475,17,2023-10-01,2023-10,722.0,0.736,0.664,0.363,0.703,1887.73,SME,East,Salaried,0,1,Online,0,0.5786,0
A033846476,338,2023-10-01,2023-10,656.0,1.0,0.86,0.266,0.945,2421.23,Retail,East,Salaried,1,2,Online,1,0.5295,1
A057746477,577,2023-10-01,2023-10,686.0,0.156,0.133,0.276,0.132,1336.6,SME,East,Salaried,0,4,Online,1,0.5612,0
A041246478,412,2023-10-01,2023-10,679.0,0.268,0.256,0.177,0.238,1753.55,Retail,North,Salaried,0,4,Partner,0,0.9861,0
A043046479,430,2023-10-01,2023-10,606.0,0.447,0.418,0.317,0.438,1754.38,Corporate,East,Self-Employed,0,6,Online,0,0.9408,1
A021546480,215,2023-10-01,2023-10,666.0,0.21,0.176,0.247,0.2,1345.14,Retail,East,Salaried,0,3,Partner,1,0.8862,0
A024846481,248,2023-10-01,2023-10,688.0,0.694,0.618,0.261,0.66,1683.66,SME,West,Self-Employed,0,2,Branch,0,0.9753,0
A058546482,585,2023-10-01,2023-10,633.0,0.322,0.275,0.271,0.339,1582.86,Retail,West,Self-Employed,0,7,Online,0,0.0008,0
A043346483,433,2023-10-01,2023-10,683.0,0.578,0.542,0.275,0.537,1582.0,Retail,North,Self-Employed,1,5,Online,1,0.8381,0
A044146484,441,2023-10-01,2023-10,757.0,0.37,0.349,0.274,0.328,1314.99,Retail,West,Salaried,0,5,Online,1,0.8013,0
A046646485,466,2023-10-01,2023-10,604.0,0.388,0.352,0.264,0.372,1615.09,Retail,East,Salaried,0,5,Branch,1,0.9829,1
A015746486,157,2023-10-01,2023-10,656.0,0.615,0.551,0.211,0.578,1677.38,Retail,East,Salaried,0,2,Online,0,0.0908,0
A030846487,308,2023-10-01,2023-10,654.0,0.615,0.552,0.327,0.602,1550.7,SME,South,Contract,0,7,Partner,1,0.2524,1
A001946488,19,2023-10-01,2023-10,683.0,0.435,0.415,0.265,0.451,1713.62,Retail,East,Salaried,0,4,Branch,0,0.9098,0
A024646489,246,2023-10-01,2023-10,692.0,0.566,0.518,0.223,0.539,1995.94,Retail,North,Contract,0,4,Online,1,0.5839,0
A004246490,42,2023-10-01,2023-10,664.0,0.127,0.134,0.3,0.128,1683.22,Retail,North,Salaried,0,7,Partner,1,0.4616,0
A053646491,536,2023-10-01,2023-10,640.0,0.371,0.325,0.305,0.343,1615.2,Corporate,East,Self-Employed,0,5,Online,0,0.9477,0
A049846492,498,2023-10-01,2023-10,652.0,0.938,0.845,0.287,0.885,2140.4,Retail,North,Salaried,0,5,Online,0,0.5956,0
A038046493,380,2023-10-01,2023-10,645.0,0.485,0.449,0.232,0.471,1497.89,Retail,North,Contract,0,5,Online,0,0.8273,0
A001646494,16,2023-10-01,2023-10,670.0,0.398,0.349,0.25,0.362,1645.31,Retail,West,Contract,0,7,Partner,0,0.1994,0
A029146495,291,2023-10-01,2023-10,684.0,0.088,0.075,0.27,0.085,1040.25,Retail,East,Salaried,0,5,Online,0,0.4479,0
A054546496,545,2023-10-01,2023-10,599.0,0.8,0.718,0.291,0.756,2363.16,Retail,North,Contract,0,5,Online,0,0.4485,1
A023446497,234,2023-10-01,2023-10,651.0,0.892,0.815,0.289,0.869,2239.72,SME,West,Salaried,0,4,Online,1,0.8034,1
A009546498,95,2023-10-01,2023-10,596.0,0.306,0.278,0.237,0.291,2167.57,Retail,North,Salaried,0,5,Online,0,0.3702,0
A057446499,574,2023-10-01,2023-10,636.0,0.073,0.025,0.182,0.058,1225.23,Retail,South,Self-Employed,0,8,Online,0,0.9933,0
A027846500,278,2023-10-01,2023-10,641.0,0.809,0.722,0.206,0.771,1932.53,Retail,South,Contract,0,7,Partner,0,0.4564,1
A029346501,293,2023-10-01,2023-10,652.0,0.317,0.274,0.268,0.316,1459.59,SME,East,Contract,0,4,Partner,0,0.2071,0
A017046502,170,2023-10-01,2023-10,654.0,0.521,0.458,0.254,0.502,1958.32,Retail,West,Salaried,0,6,Partner,1,0.4527,0
A051846503,518,2023-10-01,2023-10,594.0,0.297,0.28,0.326,0.275,1315.23,Retail,North,Salaried,0,4,Online,1,0.1942,1
A005246504,52,2023-10-01,2023-10,631.0,0.41,0.38,0.241,0.377,1663.59,Retail,North,Salaried,0,5,Online,0,0.8861,0
A031546505,315,2023-10-01,2023-10,580.0,0.639,0.588,0.201,0.585,1915.11,Corporate,North,Salaried,0,4,Online,0,0.6663,1
A029746506,297,2023-10-01,2023-10,610.0,0.253,0.223,0.247,0.252,1818.46,Corporate,West,Self-Employed,0,6,Online,0,0.5069,0
A015146507,151,2023-10-01,2023-10,640.0,0.661,0.585,0.27,0.621,1517.44,Retail,East,Contract,0,4,Online,1,0.9478,1
A006046508,60,2023-10-01,2023-10,625.0,0.162,0.14,0.245,0.183,1343.16,SME,South,Contract,0,5,Partner,1,0.8421,1
A059646509,596,2023-10-01,2023-10,645.0,0.254,0.221,0.248,0.251,1049.0,SME,South,Salaried,0,6,Online,0,0.0221,0
A031246510,312,2023-10-01,2023-10,591.0,0.095,0.038,0.311,0.121,1693.67,SME,North,Salaried,0,5,Partner,0,0.9569,1
A055746511,557,2023-10-01,2023-10,686.0,0.303,0.302,0.281,0.31,1501.9,SME,East,Salaried,0,6,Branch,0,0.9452,0
A059546512,595,2023-10-01,2023-10,633.0,0.39,0.368,0.199,0.385,1420.56,Retail,East,Salaried,0,2,Branch,0,0.7179,0
A051446513,514,2023-10-01,2023-10,627.0,0.729,0.656,0.29,0.658,1954.54,SME,South,Contract,0,6,Online,1,0.1271,1
A059446514,594,2023-10-01,2023-10,604.0,0.667,0.621,0.125,0.615,1428.87,Retail,South,Salaried,0,4,Online,0,0.6823,1
A034846515,348,2023-10-01,2023-10,656.0,0.423,0.359,0.256,0.405,1490.93,Retail,West,Salaried,0,5,Partner,0,0.0236,0
A053146516,531,2023-10-01,2023-10,608.0,0.699,0.625,0.227,0.67,1723.44,Retail,North,Salaried,0,5,Partner,1,0.5582,1
A020846517,208,2023-10-01,2023-10,604.0,0.774,0.689,0.255,0.749,1499.95,Retail,South,Self-Employed,0,9,Online,0,0.599,1
A052446518,524,2023-10-01,2023-10,646.0,0.228,0.193,0.231,0.233,1642.13,Retail,South,Salaried,0,2,Online,0,0.7539,0
A020746519,207,2023-10-01,2023-10,669.0,0.554,0.479,0.245,0.494,1310.22,Retail,North,Contract,0,1,Online,1,0.3073,0
A014646520,146,2023-10-01,2023-10,616.0,0.59,0.542,0.295,0.548,2010.58,SME,West,Self-Employed,0,2,Online,1,0.6596,1
A002446521,24,2023-10-01,2023-10,617.0,0.676,0.583,0.178,0.636,1776.22,Retail,East,Self-Employed,0,4,Online,0,0.1385,0
A046446522,464,2023-10-01,2023-10,650.0,0.891,0.798,0.232,0.885,1621.41,Retail,East,Salaried,0,3,Online,0,0.2447,0
A008146523,81,2023-10-01,2023-10,707.0,0.713,0.607,0.296,0.691,2044.84,Retail,North,Salaried,0,5,Online,1,0.5949,0
A006946524,69,2023-10-01,2023-10,681.0,0.36,0.319,0.281,0.329,1534.72,Retail,East,Self-Employed,0,3,Online,1,0.3722,0
A028946525,289,2023-10-01,2023-10,637.0,0.363,0.35,0.269,0.361,1577.92,SME,West,Salaried,0,5,Partner,1,0.4349,1
A031046526,310,2023-10-01,2023-10,659.0,0.528,0.494,0.265,0.496,1387.3,Retail,West,Salaried,0,4,Online,0,0.6516,0
A037546527,375,2023-10-01,2023-10,669.0,0.841,0.786,0.255,0.802,1632.83,Retail,North,Salaried,1,2,Partner,0,0.2119,1
A003446528,34,2023-10-01,2023-10,635.0,0.42,0.368,0.284,0.417,1529.04,SME,South,Self-Employed,0,6,Partner,0,0.9234,1
A013346529,133,2023-10-01,2023-10,625.0,0.385,0.383,0.202,0.39,1627.23,Corporate,North,Salaried,0,7,Online,1,0.638,1
A059246530,592,2023-10-01,2023-10,642.0,0.383,0.344,0.273,0.324,1838.4,Corporate,South,Salaried,0,4,Online,1,0.9569,1
A044146531,441,2023-10-01,2023-10,753.0,0.344,0.287,0.219,0.319,1844.81,Retail,West,Salaried,0,3,Online,0,0.3372,0
A020646532,206,2023-10-01,2023-10,691.0,0.72,0.617,0.326,0.7,1995.96,SME,East,Salaried,0,7,Online,0,0.0455,0
A013546533,135,2023-10-01,2023-10,593.0,0.933,0.835,0.207,0.896,1932.64,Retail,North,Salaried,1,3,Online,1,0.2593,1
A004546534,45,2023-10-01,2023-10,664.0,0.83,0.743,0.214,0.79,1944.8,SME,North,Salaried,1,4,Online,1,0.095,1
A036346535,363,2023-10-01,2023-10,592.0,0.24,0.227,0.239,0.231,1628.11,Retail,West,Self-Employed,0,7,Partner,1,0.9269,1
A045546536,455,2023-10-01,2023-10,648.0,0.524,0.495,0.19,0.491,1618.38,Retail,South,Contract,0,4,Online,1,0.4992,0
A039546537,395,2023-10-01,2023-10,668.0,0.757,0.653,0.257,0.734,1878.76,Retail,West,Contract,0,2,Online,0,0.2035,0
A050846538,508,2023-10-01,2023-10,668.0,0.672,0.593,0.139,0.642,1754.81,Corporate,South,Salaried,0,3,Branch,0,0.9803,0
A057246539,572,2023-10-01,2023-10,667.0,0.456,0.387,0.253,0.424,1987.66,Retail,North,Salaried,0,6,Branch,1,0.5262,0
A053646540,536,2023-10-01,2023-10,631.0,0.666,0.592,0.244,0.644,1246.72,Corporate,East,Self-Employed,0,2,Online,1,0.0321,1
A005746541,57,2023-10-01,2023-10,645.0,0.777,0.684,0.243,0.726,2146.87,Retail,North,Salaried,0,5,Online,0,0.6135,0
A047146542,471,2023-10-01,2023-10,689.0,0.605,0.551,0.206,0.57,1830.91,Corporate,East,Contract,0,6,Online,0,0.9586,0
A030346543,303,2023-10-01,2023-10,663.0,0.249,0.227,0.309,0.214,1254.62,SME,West,Self-Employed,0,6,Online,0,0.7477,0
A037846544,378,2023-10-01,2023-10,662.0,0.797,0.728,0.215,0.773,2212.49,Retail,East,Contract,0,5,Online,0,0.7486,0
A044246545,442,2023-10-01,2023-10,684.0,0.575,0.536,0.295,0.558,1523.91,Retail,West,Salaried,0,7,Partner,1,0.1443,0
A030146546,301,2023-10-01,2023-10,682.0,0.294,0.251,0.28,0.316,1288.48,SME,West,Salaried,0,4,Partner,0,0.1908,0
A053546547,535,2023-10-01,2023-10,678.0,0.301,0.271,0.226,0.286,1616.72,Corporate,North,Salaried,0,7,Partner,1,0.2481,0
A028046548,280,2023-10-01,2023-10,636.0,0.604,0.521,0.237,0.587,1926.68,SME,South,Salaried,0,6,Online,0,0.9545,0
A008846549,88,2023-10-01,2023-10,657.0,0.241,0.182,0.289,0.219,1192.94,Corporate,North,Self-Employed,0,3,Online,0,0.3187,0
A020446550,204,2023-10-01,2023-10,639.0,0.839,0.733,0.32,0.768,2462.93,SME,East,Self-Employed,0,4,Online,0,0.2429,0
A018646551,186,2023-10-01,2023-10,647.0,0.637,0.535,0.267,0.598,1911.7,Retail,South,Self-Employed,0,3,Online,0,0.1624,0
A049146552,491,2023-10-01,2023-10,675.0,0.118,0.111,0.262,0.122,1238.69,SME,East,Contract,0,4,Online,0,0.2631,0
A047846553,478,2023-10-01,2023-10,626.0,0.657,0.576,0.196,0.611,1799.41,Retail,East,Salaried,0,5,Online,0,0.2167,0
A040146554,401,2023-10-01,2023-10,657.0,0.449,0.366,0.207,0.431,1867.36,Corporate,West,Contract,0,6,Online,0,0.4374,0
A035146555,351,2023-10-01,2023-10,605.0,0.365,0.37,0.305,0.372,1402.59,SME,South,Contract,0,4,Partner,0,0.1967,1
A007546556,75,2023-10-01,2023-10,618.0,0.793,0.75,0.269,0.739,1745.85,SME,North,Salaried,1,4,Online,0,0.1964,1
A024946557,249,2023-10-01,2023-10,685.0,0.187,0.174,0.26,0.172,1216.15,SME,South,Salaried,0,4,Online,1,0.7943,0
A027746558,277,2023-10-01,2023-10,660.0,0.488,0.434,0.354,0.467,1210.16,SME,North,Contract,0,5,Branch,0,0.0896,0
A048146559,481,2023-10-01,2023-10,633.0,0.671,0.581,0.247,0.631,1766.03,Retail,South,Self-Employed,0,4,Online,0,0.1224,0
A013946560,139,2023-10-01,2023-10,679.0,0.831,0.756,0.229,0.791,2093.89,Retail,South,Salaried,0,7,Online,1,0.6654,0
A009946561,99,2023-10-01,2023-10,620.0,0.486,0.454,0.191,0.476,1679.01,Retail,West,Salaried,0,3,Partner,0,0.0545,0
A047546562,475,2023-10-01,2023-10,684.0,0.436,0.373,0.353,0.422,1612.88,SME,East,Self-Employed,0,5,Partner,0,0.2539,0
A044846563,448,2023-10-01,2023-10,634.0,0.541,0.452,0.199,0.51,1653.31,Retail,West,Self-Employed,0,4,Online,0,0.8782,0
A013046564,130,2023-10-01,2023-10,624.0,0.415,0.346,0.313,0.383,1387.96,SME,North,Salaried,0,2,Partner,1,0.757,1
A006746565,67,2023-10-01,2023-10,597.0,0.753,0.649,0.219,0.715,1787.87,Retail,West,Salaried,0,4,Branch,0,0.8652,0
A036346566,363,2023-10-01,2023-10,592.0,0.42,0.363,0.272,0.419,1061.55,Retail,West,Self-Employed,0,6,Online,1,0.8669,1
A032646567,326,2023-10-01,2023-10,636.0,0.428,0.386,0.272,0.42,787.33,Retail,East,Self-Employed,0,3,Partner,1,0.7625,1
A043046568,430,2023-10-01,2023-10,605.0,0.74,0.673,0.242,0.718,1861.74,Corporate,East,Self-Employed,0,3,Partner,1,0.9666,1
A000446569,4,2023-10-01,2023-10,657.0,0.252,0.222,0.325,0.234,1392.1,SME,East,Self-Employed,0,6,Partner,1,0.3815,0
A004946570,49,2023-10-01,2023-10,626.0,0.475,0.399,0.283,0.446,1560.56,Retail,North,Contract,0,4,Online,0,0.6455,0
A018346571,183,2023-10-01,2023-10,619.0,0.196,0.167,0.246,0.195,963.92,SME,West,Contract,0,1,Branch,0,0.4032,0
A029646572,296,2023-10-01,2023-10,616.0,0.216,0.164,0.314,0.205,1290.69,SME,South,Salaried,0,1,Partner,0,0.5718,1
A027946573,279,2023-10-01,2023-10,657.0,0.466,0.442,0.402,0.428,1707.94,SME,East,Salaried,0,3,Branch,0,0.1577,0
A052246574,522,2023-10-01,2023-10,680.0,0.699,0.618,0.249,0.649,1643.02,Retail,West,Contract,0,3,Partner,0,0.9333,0
A038646575,386,2023-10-01,2023-10,625.0,0.717,0.658,0.243,0.66,2182.25,Corporate,North,Salaried,0,4,Partner,0,0.9246,1
A003846576,38,2023-10-01,2023-10,670.0,0.65,0.615,0.278,0.626,1884.13,SME,North,Salaried,0,2,Online,0,0.0635,0
A016546577,165,2023-10-01,2023-10,647.0,0.457,0.394,0.246,0.429,1665.11,Retail,North,Salaried,0,6,Branch,0,0.2832,0
A045646578,456,2023-10-01,2023-10,723.0,0.973,0.915,0.314,0.946,1585.04,SME,North,Contract,0,5,Partner,1,0.0615,0
A019446579,194,2023-10-01,2023-10,619.0,0.238,0.182,0.28,0.197,1921.6,SME,North,Self-Employed,0,4,Online,1,0.661,0
A038846580,388,2023-10-01,2023-10,644.0,0.27,0.226,0.329,0.235,1333.5,SME,North,Salaried,0,6,Online,1,0.9077,0
